path,original_class,label,class_name,split
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/18 (55).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/16 (90).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/18 (64).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/16 (22).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/18 (88).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/17 (76).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/16 (87).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/15 (79).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/16 (10).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/16 (21).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/15 (99).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/15 (40).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/16 (72).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/17 (27).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/14 (59).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/14 (50).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_2nd_part/18 (72).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (82).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (26).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (39).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (74).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (64).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (74).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (70).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (51).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (11).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (78).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (52).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (63).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (57).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (12).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (94).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (67).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (5).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (54).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (43).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (74).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (94).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (56).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (10).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (3).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (57).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (86).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (9).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (65).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (39).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (61).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (23).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (18).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (21).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (10).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (53).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (91).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (49).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (56).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (99).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (92).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (91).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (98).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (76).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (81).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (87).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (45).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (98).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (70).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (54).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (11).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (69).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (20).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (70).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (25).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (49).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (27).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (3).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (7).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (72).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (78).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (94).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (20).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (44).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (12).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (39).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (10).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (50).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (36).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (25).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (15).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (36).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (52).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (28).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (84).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (93).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (77).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (75).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (79).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (26).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (9).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (19).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (22).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (49).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (81).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (55).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (77).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (99).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (27).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (96).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (6).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (46).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (37).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (30).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (67).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (41).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (16).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (96).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (98).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (61).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (51).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (90).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (37).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (86).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (58).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (51).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (73).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (8).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (70).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (11).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (34).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (31).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (24).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (13).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (41).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (4).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (86).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (31).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (2).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (89).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (85).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (93).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (77).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (20).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (11).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29.jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (79).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (17).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (28).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (75).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (21).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (60).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30.jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (57).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (38).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (22).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (96).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (83).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (100).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (94).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (82).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (72).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (78).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (95).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (39).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (53).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (6).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (85).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (53).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (68).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (46).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (14).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (3).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (33).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (50).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (100).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (13).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (27).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (84).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (15).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (28).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (5).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (44).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (68).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (91).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (7).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (18).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (24).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (40).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (98).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (96).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (84).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (50).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (91).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (17).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (68).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (23).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (43).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (59).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (58).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (67).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (58).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (5).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (85).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (98).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (29).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (92).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (31).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (92).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (33).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (75).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (34).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (13).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (87).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (69).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (22).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (13).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (14).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (12).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (32).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (66).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (3).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (51).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (66).jpg,NonDemented,0,CN,test
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (7).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (78).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (90).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (61).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (92).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (86).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (87).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/31 (62).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (16).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (38).jpg,NonDemented,0,CN,val
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (88).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (67).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/28 (55).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/30 (40).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/3 (97).jpg,NonDemented,0,CN,train
Alzheimer_MRI_4_classes_dataset/NonDemented/NonDemented_5th_part/29 (2).jpg,NonDemented,0,CN,train
